Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
68171,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Zito Luks AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Жито Лукс АД Скопје,ZIL,Neutral
67899,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Ugotur AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Уготур АД Скопје,RUG,Neutral
70357,2024-10-31,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70294.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/ttk-banka-ad-skopje,ТТК Банка АД Скопје,TTK,Neutral
68169,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Makosped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макошпед АД Скопје,MSK,Neutral
67889,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,BIM AD Sveti Nikole published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,БИМ АД Свети Николе,BIM,Neutral
70356,2024-10-31,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70351.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/vitaminka-ad-prilep,Витаминка АД Прилеп,VIT,Neutral
67882,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,MZT Pumpi AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,МЗТ Пумпи АД Скопје,MZPU,Neutral
68168,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Makosped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Макошпед АД Скопје,MSK,Neutral
70355,2024-10-31,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70329.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/fersped-ad-skopje,Фершпед АД Скопје,FER,Neutral
67881,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Nova stokovna kuka AD Strumica published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Нова стоковна куќа АД Струмица,NOSK,Neutral
68153,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Patnicki soobrakaj - Transkop AD Bitola published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Патнички сообраќај - Транскоп АД Битола,TRPS,Neutral
70354,2024-10-31,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70330.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/fersped-ad-skopje,Фершпед АД Скопје,FER,Neutral
70353,2024-10-31,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70350.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/vitaminka-ad-prilep,Витаминка АД Прилеп,VIT,Neutral
67874,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Triglav osiguruvane AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Триглав осигурување АД Скопје,VROS,Neutral
68144,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,ZK Pelagonija AD Bitola published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,ЗК Пелагонија АД Битола,ZKP,Neutral
67872,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Zito Karaorman AD Kicevo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Жито Караорман АД Кичево,ZKAR,Neutral
70352,2024-10-31,Audited financial statements,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70348.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/pelisterka-ad-skopje,Пелистерка АД Скопје,LOZP,Neutral
68142,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Automakedonija AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Аутомакедонија АД Скопје,AUM,Neutral
67871,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Rudnici Banani AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Рудници Бањани АД Скопје,BANA,Neutral
68139,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Fersped AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Фершпед АД Скопје,FER,Neutral
70347,2024-10-31,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70299.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/okta-ad-skopje,ОКТА АД Скопје,OKTA,Neutral
67870,2024-04-29,Non-audited profit&loss account 01.01. - 31.03.,Sileks AD Kratovo published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Силекс АД Кратово,SIL,Neutral
70346,2024-10-31,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70301.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/okta-ad-skopje,ОКТА АД Скопје,OKTA,Neutral
68137,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Vitaminka AD Prilep published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Витаминка АД Прилеп,VIT,Neutral
70345,2024-10-31,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70341.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/granit-ad-skopje,Гранит АД Скопје,GRT,Neutral
68130,2024-04-30,Non-audited profit&loss account 01.01. - 31.03.,Makedonija osiguruvane  AD Skopje published non-audited profit&loss account for the period 01.01. - 31.03.This is an automatically generated information.,Македонија осигурување АД Скопје,AMK,Neutral
